Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Good,Bathrooms,Nice reception and breakfast areas,8.0,August 2023,"August 29, 2023",Small Double Room,1,Couple,7.7,0,1,0,0,0,0,1,0,0,0
Wonderful,The selection of dinner could have a little more variety.,I really liked the location and the ambience of the hotel. It feels a little bit like you travel back in time staying there. The personnel were very friendly and helped with anything asked for. Breakfast and meals were good - extraordinary.,9.0,July 2023,"August 23, 2023",Small Double Room,1,Couple,7.7,0,0,0,0,1,0,1,1,1,0
Comfortable,People smoking right at the front entrance.  We were coughing every time inhaling the smoke to go in and out of the hotel.  Elevators also were very slow or did not seem to work consistently,"Location, breakfast and room had windows that could let in fresh air",8.0,July 2023,"August 23, 2023",Standard Triple Room,2,Family,7.7,1,0,0,1,0,0,1,0,1,0
Good,,"Excellent location, quiet room, super friendly staff and a great breakfast buffet with common area. Lifts up to rooms were helpful as was ability to store luggage for a few hours after check out. Wi-Fi was generally pretty good and bathtub in my room was a nice treat.",7.0,August 2023,"August 17, 2023",Standard Double Room,4,Solo traveler,7.7,1,0,0,0,1,0,1,0,1,0
"A good option for a short stay, very central and reasonable price.",Rooms are rather old and could use an update.,"A good option for a short stay, very central and reasonable price.",7.0,August 2023,"August 17, 2023",Standard Double Room,1,Couple,7.7,0,1,0,0,0,0,0,0,1,0
Wonderful,"There were no hangers and the room was pretty dark, because the lights are poor.","Room was nice, clean and cozy. Breakfast was great.. there is a gym , but we didn't try it. Location is very good, near the central train station. Staff was very friendly and helpful. Luggage storage is included.",9.0,August 2023,"August 16, 2023",Standard Double Room,7,Couple,7.7,1,1,1,0,1,0,1,0,1,0
"Great location, friendly staff, and comfy rooms at a decent price.",The 730 construction sounds weren't ideal but they're renovating so it's totally understandable.,"Many of the reviews slam this hotel for cleanliness.  I found everything to be quite clean, super comfy, and the staff are great.  Breakfast also exceeded our expectations by a lot; overall amazing location for a fair price and good rooms :)",8.0,August 2023,"August 16, 2023",Standard Twin Room,3,Group,7.7,1,0,0,0,1,0,1,0,1,0
Good,,"Short walk from train station, large lobby. The room had a good size, facing the back of the building and therefore very quiet.
Breakfast was very good and served til 11 o'clock. Check out was at 12. 
We didn't get to use the gym, but it looked really nice, the  best equipped hotel gym I've seen.",7.0,August 2023,"August 16, 2023",Small Double Room,1,Couple,7.7,1,0,1,0,0,0,1,0,0,0
"Comfortable and good location, with excellent breakfast.","We had 2 rooms booked which were described as the same, but one definitely had less facilities than the other (drawers for clothes, wardrobe).",Breakfast was very good. Timing slots were fairly relaxed. Hotel location was very convenient. Bed was comfortable.,8.0,August 2023,"August 14, 2023",Small Double Room,7,Group,7.7,1,1,0,1,0,0,1,0,1,0
Very Good,The bathroom was not great and a shame that they only clean the room every 4 days despite the hotel not being cheap.,"Really nice communal area, nice spacious room. Excellent location!",8.0,August 2023,"August 14, 2023",Standard Double Room,4,Couple,7.7,1,1,1,0,0,0,0,0,1,0
Very Good,,"Breakfast , fitness , location",8.0,August 2023,"August 9, 2023",Standard Triple Room,5,Family,7.7,0,0,0,0,0,0,1,0,1,0
A good choice for a short stay in the city,"One time there was only a single guy in the reception desk. With a very long line before him.
In addition,  the beds were okay, but not ideal.",The location is great.  Very close to city center. The rooms are okay. Very clean.,7.0,August 2023,"August 8, 2023",Standard Twin Room,1,Group,7.7,1,1,0,0,0,0,0,0,1,0
Large hotel near railway station that performs very well,,"Excellent breakfast, good elevator service, clean and comfortable",8.0,July 2023,"August 8, 2023",Standard Twin Room,3,Group,7.7,1,0,1,0,1,0,1,0,0,0
Good value,Little to complain about overall.,Great location. Great breakfast. Felt it was pretty good value overall.,7.0,August 2023,"August 7, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Good,price for hiring bikes = expensive,"location, breakfast",7.0,July 2023,"August 6, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,1,0,1,0
A great hotel in the trendy Vesterbro district of Copenhagen.,,"Great location. The hotel was close to Tivoli Gardens and in the Vesterbro area which has lots of great places to eat and drink and within easy walking distance to the main square, sites and shops. 
The hotel was fab.  Friendly staff, great breakfast selection.  Lovely clean room and a nice communal space.
Copenhagen is a fantastic city to visit.  Lively and friendly with plenty to do and see.",9.0,July 2023,"July 29, 2023",Small Double Room,3,Couple,7.7,1,0,1,0,1,0,1,0,1,0
Very Good,That i needed to pay for parking,,8.0,July 2023,"July 27, 2023",Small Double Room,2,Couple,7.7,0,0,0,1,0,0,0,0,0,0
Wonderful,,"Very good location, nice staff, dietary restriction food available",9.0,July 2023,"July 23, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,1,0,1,0,1,0
Very Good,Parking charge and mold in the shower,Breakfast buffet is excellent,8.0,July 2023,"July 22, 2023",Small Double Room,2,Couple,7.7,0,1,0,1,0,0,1,0,0,0
Good place to stay-I shall come to stay there again,,"Very good location-close to public transport, shops and other amenities, people working there were very friendly",9.0,July 2023,"July 22, 2023",Small Double Room,3,Solo traveler,7.7,0,0,0,0,1,0,0,0,1,0
Wonderful,Minibar in the room would have been nice,"Really good location, suberb breakfast and working air conditioning.",9.0,July 2023,"July 21, 2023",Standard Double Room,2,Group,7.7,1,1,0,0,0,0,1,0,1,0
Wonderful,,"Breakfast was awesome, as always.",9.0,June 2023,"July 20, 2023",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,1,0,0,0
Wonderful,,"good location, many good places nearby to enjoy dinner.",9.0,June 2023,"July 20, 2023",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,1,0,1,0
Very Good,More reception staff needed as they were overwhelmed much of the time. Only 1 hanger provided so requested more -needed as no draws or wardrobe.,Good value. Tasty breakfast. Helpful staff. Close to city centre.,8.0,July 2023,"July 20, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,1,1,1,0,0,0
Good and affordable room.,There is no table and chair.,,9.0,June 2023,"July 15, 2023",Small Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,"We got a room that was very far from the elevators so we did a lot of walking
Because they consider theme selves as a sustainable hotel, no body cleand the room for 4 days
No electric kettle in the room or any other way to make tea or coffee
No proper coffee machine in breakfast, only black coffee","The room was large and comfortable
The shower was comfortable with good water power
Breakfast was nice and fresh 
Nice games in the lobby",9.0,July 2023,"July 8, 2023",Standard Double Room,4,Solo traveler,7.7,1,1,1,1,0,0,1,1,0,0
Good experience,"The mattresses top cover could be placed on something less slippery, as was pretty much moving. 
Very noisy air fan.","Location. Nice team running hotel, and friendly supportive people at the breakfast room. 
Room designed with great utilisation of space. 
Decent breakfast.",8.0,July 2023,"July 6, 2023",Standard Twin Room,5,Couple,7.7,1,0,1,0,1,0,1,0,1,0
"Central location, nice breakfast",The room was small with basic amenities.,"Great location, a short walk from Copenhagen Central Station. Breakfast, which was included in my stay, featured an excellent spread.",8.0,June 2023,"July 2, 2023",Small Double Room,1,Solo traveler,7.7,0,1,0,0,0,0,1,0,1,0
Very Good,Drain pipe system in my room is not good but everything is ok.,"Good location near the central train station, supermaket.
Good stuff. Good breakfast.",8.0,June 2023,"June 22, 2023",Standard Twin Room,1,Family,7.7,0,1,0,0,0,0,1,0,1,0
nice place,drain pipe system in my room is not good but everything is ok,"good location, good stuff with service mind, good breakfast
room ok",7.0,June 2023,"June 22, 2023",Standard Twin Room,2,Family,7.7,1,1,0,0,1,0,1,0,1,0
Very Good,,Location and the atrium,8.0,June 2023,"June 21, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,1,0
Very Good,,Location,8.0,May 2023,"June 19, 2023",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,1,0
Breakfast and location are good only set back is no make up room for short stay,No make up room during our stay,Convenient location and walking distance to centre station,8.0,June 2023,"June 14, 2023",Standard Double Room,2,Family,7.7,0,1,0,0,0,0,0,0,1,0
Wonderful,,"Is everything is good staff,food,breakfast,room and the location is near in the centre",9.0,June 2023,"June 3, 2023",Standard Double Room,2,Couple,7.7,1,0,0,0,1,0,1,0,1,0
Affordable option with an excellent location and friendly staff,"The mattress was very soft for our taste, the room was somewhat small, and the curtains didn’t do a great job of blocking out the light.","Perfect location and very friendly staff. We asked for a quiet, courtyard-facing room, which we got and thoroughly appreciated! I also liked that the room cleaning was only every few days, which gave us plenty of privacy while ensuring the place was clean too a reasonable standard.",8.0,May 2023,"May 31, 2023",Small Double Room,7,Couple,7.7,1,1,0,0,1,0,0,0,1,0
Very Good,,Close to train station. Excellent breakfast.,8.0,May 2023,"May 16, 2023",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,0,0
Wonderful,Thought I would get an Twin bead that was not up to one another.  Not big of a deal but not quite as expected.,Good breakfast and great location only a couple of minutes walk to the Central station and Tivoli.,9.0,May 2023,"May 16, 2023",Standard Twin Room,3,Family,7.7,0,0,0,0,0,0,1,0,1,0
"staff super, great location and facilities",aircon was noisy,"staff were brilliant, restaurant v good and  bar great, fab location v close to railway station",8.0,May 2023,"May 11, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,1,0,1,0,1,0,1,0
Wonderful,,right in town and walking distance from everywhere,9.0,May 2023,"May 10, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,None,Location,8.0,May 2023,"May 5, 2023",Standard Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,1,0
Wonderful,The interiors of the rooms. looked cheap and needs updating,"The atmo was fun and different and the staff superb
Breakfast was one of the best",9.0,April 2023,"April 19, 2023",Standard Double Room,4,Couple,7.7,0,1,0,0,1,0,1,0,0,0
Pretty good would reccomend,Beer needed more head but i can excuse that,Local was great nice and central,7.0,April 2023,"April 18, 2023",Standard Twin Room,3,Group,7.7,0,0,0,0,0,0,0,0,1,0
Very Good,The self check in didn´t work so had to stand in a long line to get my room with other guest who couldn´t check in by the iPad area either.,Breakfast and the area with ping pong tables etc. Welcoming bar/reception,8.0,March 2023,"April 18, 2023",Standard Double Room,1,Couple,7.7,0,1,1,0,0,0,1,0,0,0
it was a lovely stay and I’d stay there again,the room was too hot,the about of space and different facilities,9.0,April 2023,"April 13, 2023",Small Double Room,3,Couple,7.7,0,1,1,0,0,0,0,0,0,0
It was pleasant.  I would recommend requesting a room away from the main road .,The noise at night from the street outside.,"Friendly staff, clean rooms , good location and good food/drinks",7.0,April 2023,"April 13, 2023",Standard Double Room,3,Family,7.7,1,0,0,1,1,0,1,0,1,0
Great location for a short stay! Breakfast is worth for :),"Omelette at breakfast) not the best one, it was an egg porridge.. the rooms were rather ""not fresh"" and could be lighter. The  shower - the glass doors are not 100% isolating the bathroom, that's why the floor is always wet","Great staff, very good breakfast (except omelette), nice reception zone, luggage room !",8.0,April 2023,"April 7, 2023",Small Double Room,1,Group,7.7,1,1,0,0,1,0,1,1,0,0
Excellent,No cups and teapot in the room.,"I really liked the location, interior, breakfast and nice and helpful front desk people.",9.0,March 2023,"March 31, 2023",Standard Double Room,1,Group,7.7,0,1,0,0,1,0,1,0,1,0
