Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
"The are 4-5 Star with some twicks. I saw a lot of negative reviews about there breakfast, but my experience was differen",nothing,everything,10.0,August 2022,"August 29, 2022",Superior Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,0,0,0,0
excelent,,"location, view, spa",10.0,August 2022,"August 29, 2022",Riverside Room with Daily SPA access,1,Family,8.7,0,0,1,0,0,0,0,0,1,0
"A great stay in Riga, especially of you are travelling for work and want a perfect location","In general lines everything is good in this hotel, can recommend to everybody for a longer stay in Riga","A comfortable stay, as always, good breakfest and dinner, good location, the room is simply but nicely designed, the staff is nice.",9.0,August 2022,"August 28, 2022",Standard Single Room,17,Solo traveler,8.7,1,0,0,0,1,0,1,0,1,0
Pleasant,Staff can be a little mistaken as rude due to cultural differences but they are kind as you get to know them. I think they just look overly serious and try to decode what the customer is saying and not in a bad light.,Waterfront and accessible walkway.,8.0,August 2022,"August 26, 2022",Superior Double or Twin Room,3,Solo traveler,8.7,0,0,0,0,0,1,0,0,0,0
The perfect hotel in Riga,Nothing. Perfect hotel!,"The breakfast is INSANE. So much choice, so efficient, so delicious. The breakfast room is beautifully decorated, too. The best way to start a day exploring the old city of Riga. And this hotel is literally in the middle of Old Town by the river!",10.0,August 2022,"August 25, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,0,0,1,0,0,0
Exceptional,Summer sun goes up way too early for such thin curtains 🤣 but maybe that's just me. Would return anyway.,"Great location, clean and comfortable. Breakfast was nice.",10.0,July 2022,"August 23, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,0,0,1,0,1,0
everything was good! :),i liked everything,pretty interior,10.0,August 2022,"August 23, 2022",Riverside Double or Twin Room,1,Family,8.7,0,0,0,0,0,0,0,0,0,0
Amazing location and facilities. Great breakfast :),"That we booked a double room and got a twin and even after requesting on the second day that we get our bed changed to a double, it still didn’t happen.","The Spa was my absolute highlight!! They have a steamroom, 2 different sauna’s, a cold water bucket shower and cold bath, massive jacuzzi pool with bubbles and a swimming pool. I loved hanging around in the Spa. 

Also the location was superb!! Right in the middle of all the action!",10.0,August 2022,"August 22, 2022",Standard Double or Twin Room,1,Couple,8.7,1,1,1,0,0,0,0,0,1,0
Exceptional,,The service on the Hotel and in the Spa are over the top Super! Rooms are very well equipped. Just fantastic!,10.0,August 2022,"August 22, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,1,0,1,0,0,0,0,0
Exceptional,,Very polite and helpful staff.,10.0,August 2022,"August 22, 2022",Standard Single Room,4,Solo traveler,8.7,0,0,0,0,1,0,0,0,0,0
Exceptional,,"Very nice hotel. 
We'll be back",10.0,August 2022,"August 19, 2022",Riverside Room with Daily SPA access,2,Family,8.7,0,0,0,0,0,0,0,0,0,0
Very Good,the price of spa and pull was extra,,8.0,August 2022,"August 19, 2022",Standard Double or Twin Room,3,Couple,8.7,0,0,0,1,0,0,0,0,0,0
Wonderful,There is no parking,"Very good location, clean rooms, excellent breakfast",9.0,August 2022,"August 19, 2022",Standard Room with Daily Spa Access,1,Family,8.7,1,0,0,1,0,0,1,0,1,0
Exceptional,All perfect,Everything perfect location price spa beautiful Pet friendly.,10.0,August 2022,"August 18, 2022",Standard Single Room,1,Solo traveler,8.7,0,0,1,0,1,0,0,0,1,0
Excellent,,Hotel is next to river and oldtown. Oldtown and main spotlights are just around the corner of hotel. Rooms (we booked 3 rooms for our friends) were very nice with comfortable bed. Breakfast just amazing. They served champagne for breakfast. We tried hotel restaurant - 3 meals dinner. Food was very tasty.,10.0,August 2022,"August 18, 2022",Superior Double or Twin Room,1,Group,8.7,1,0,0,0,0,0,1,0,0,0
Very Good,"Spa wasnt included in the price,  which i didnt notice at first. Didnt ruin our experience,  since the weather eneded up very nice and there was no need for indoor activicty.  The rooftop could have a bar instead of just chairs.","Spacious room,  comfy bed.  I enyojed that you can open the windows for fresh air. Nice breakfast variety.",8.0,July 2022,"August 16, 2022",Standard Double or Twin Room,2,Family,8.7,1,0,1,1,0,0,1,0,0,0
Exceptional,"problem with car parking (reception told us where to keep car, and said price 15eur. per 24 hours). but when we went to keep car- man was not nice, speak rout and told us price 40eur./24 hours. We find the way to leave in the street B payment place- where price was cheep. (night and sunday free). at the end for 3 nights we pay about 12eur. (not 120eur.)","amazing place, very nice view to riverside, specially in the morning. Very good location near the city center. Spa was perfect (it was included in our stay). Breakfast - very good, aswell very nice restaurant. Our holidays was perfect",10.0,August 2022,"August 15, 2022",Riverside Room with Daily SPA access,3,Couple,8.7,0,0,1,1,0,0,1,0,1,0
excellent stay great weekend,nothing to dislike,facility’s spot on great location clean and modern,10.0,August 2022,"August 15, 2022",Standard Double or Twin Room,3,Group,8.7,1,0,1,0,0,0,0,0,1,0
"Kids liked it! Very nice breakfast, all is clean and fresh, good design! Will return for sure",SPA closes very early at 16.30,"A lot of space. Very clean, except of windows, but it is city centre and it is normal.",9.0,August 2022,"August 14, 2022",Family Room,1,Family,8.7,1,0,1,1,0,0,0,0,0,0
Excellend hotel! Would recommend to my friends and family!,"Second time we ate at After (hotel restaurant) it was really bad. Steak overcooked, vegetables undercooked. The first time we ate this dish it was perfectly made, the second time it was really bad. Even though the food was gross, we still had to pay the whole price","Good hygiëne, very friendly staff, good breakfast",10.0,August 2022,"August 8, 2022",Riverside Double or Twin Room,5,Family,8.7,0,0,0,0,1,0,1,1,0,0
Brilliant,All Ok,"Everything was perfect. bed was really comfortable. 
The choice for breakfast was brilliant.",10.0,June 2022,"August 8, 2022",Standard Double or Twin Room,2,Couple,8.7,1,0,0,0,0,0,1,0,0,0
superb,maybe breakfast… always too crowded,central location and price,9.0,August 2022,"August 7, 2022",Standard Double or Twin Room,4,Couple,8.7,0,0,0,1,0,0,0,1,1,0
Fantastic stay in Riga! you must experience this beautiful city from this fantastic hotel!!!,nothung,"best sleep ever, with the best spa, best staff, central, luxurious, great food and unreal views!!! well done!",9.0,August 2022,"August 7, 2022",Riverside Double or Twin Room,2,Couple,8.7,0,0,1,0,1,0,1,0,1,0
Exceptional,,Excellent stay with all what u expect for a comfy stay away from home,10.0,July 2022,"August 7, 2022",Standard Double or Twin Room,1,Solo traveler,8.7,0,0,0,0,0,0,0,0,0,0
Very Good,"Breakfast was with a huge option, but not so tasty. Coffee was nice.","The location, the restaurant After, my room. Nice place.",8.0,August 2022,"August 5, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,0,0,1,1,1,0
Wonderful,Bar cafe area bit small but not a problem didn't spoil anything,Everything location perfect paid extra for river view worth every penny.,9.0,August 2022,"August 3, 2022",Riverside Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,0,0,1,0
Very Good,"lots of people, breakfast not so many choices","in period, haven’t use the pool",8.0,June 2022,"August 2, 2022",Standard Double or Twin Room,2,Group,8.7,0,0,0,0,0,0,0,1,0,0
Wonderful,,"Great location, friendly staff, good breakfast.",9.0,July 2022,"August 1, 2022",Superior Double or Twin Room,2,Family,8.7,0,0,0,0,1,0,1,0,1,0
Great location and value for money,Milk for tea in the room would be nice. Shame we had to book to use spa.,"Fantastic location right on the outskirts of old town, very clean and modern. Friendly staff. Excellent breakfast.",8.0,July 2022,"July 30, 2022",Standard Double or Twin Room,1,Group,8.7,1,1,0,1,1,0,1,0,1,0
Fairly good big hotel next to Riga old town.,Spa is with extra fee and needs advance booking. Parking was a hustle.,"Big rooms, rather new facilities.",8.0,July 2022,"July 29, 2022",Superior Double or Twin Room,1,Family,8.7,1,0,1,1,0,0,0,0,0,0
Exceptional,,The hotel was great! It had a fantastic location (easy walking distance to the old town). The breakfast buffet was also great (and vegetarian friendly).,10.0,July 2022,"July 28, 2022",Standard Double or Twin Room,5,Group,8.7,0,0,0,0,1,0,1,0,1,0
wonderful weekend in a fabulous location,,"location was excellent 
property beautiful and well maintained ,very comfortable",10.0,July 2022,"July 27, 2022",Riverside Double or Twin Room,3,Couple,8.7,0,0,0,0,0,0,0,0,1,0
"Great stay, I’d visit the hotel again!","Breakfast in weekend was quite chaotic - too many people at the same time made the whole breakfast area hectic and uncomfortable. People were lining to every food stations, some food plates were empty and there were a lack of tableware. Both customers and personnel rushing from place to place.

The food itself was good but the hotel could improve the breakfast procedure or breakfast room layout to be more convenient. Different time slots for breakfast could help to improve because now the breakfast experience was not that good.","Great stay overall. We had a room in the additional building and it was very cozy and clean. AC worked perfectly. Only minus is that the noises from the corridoor could be heard very well (especially in night time). There were high range of food variety in breakfast.

The spa area was nice with 3 pools and 3 saunas, we found it worth of visiting. The gym was really nice too with high quality equipments.",9.0,July 2022,"July 26, 2022",Standard Double or Twin Room,2,Couple,8.7,1,1,1,0,0,0,1,1,0,1
Exceptional,,"Really nice and cozy spa, very satisfied.",10.0,May 2022,"July 25, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,0,0,1,0,0,0,0,0,0,0
"Nice hotel, good location and breakfast","The noise comes easily to the superior room because it is located near the elevator and people seems to not care about the sign ""do not disturb"" outside of our room so we could easily hear people talk if they talk loud while waiting for the elevator.","I booked 2 rooms, one was deluxe, one was superior, both were to inner yard view. The deluxe room was 21m2, which was small but manageable - it was for my parents and it seemed to work well, they had no complaints. The Superior room was for me, my husband and a 1 year old baby and the size was really big so that my 1 year old baby could run around and we gathered every evening together to eat some Riga sweet and fruit with my parents. Breakfast was super. The location was awesome, my parents were old and could not walk much but we could find very nice restaurants and souvenirs within walking distance in the Riga old town. Highly recommend Petergailis restaurant nearby.",9.0,July 2022,"July 23, 2022",Standard Double or Twin Room,4,Family,8.7,1,1,0,1,0,0,1,0,1,0
Wonderful place,So far so good!,"We always stay here,the pool area is wonderful. Kids love it.",10.0,July 2022,"July 23, 2022",Riverside Double or Twin Room,1,Family,8.7,0,0,0,0,0,0,0,0,0,0
Wonderful,"Breakfast selection was good, but warm food was quite cold. Otherwise, no complaints!","Great location, beautiful rooms (we stayed in superior room) and nice spa.",9.0,July 2022,"July 21, 2022",Standard Room with Daily Spa Access,2,Couple,8.7,1,0,1,0,0,0,0,1,1,0
Very Good,Spa was too expensive for 2-3 pools and 2-3 sauna.,Nice hotel,8.0,May 2022,"July 20, 2022",Standard Double or Twin Room,4,Couple,8.7,0,0,0,1,0,0,0,0,0,0
Exceptional,N/a,Breakfast was phenomenal,10.0,June 2022,"July 20, 2022",Riverside Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,1,0,0,0
Exceptional,,"The location is very good. Room is nice and clean with comfortable beds. 
Good brakfast.
We liked everything!",10.0,June 2022,"July 19, 2022",Standard Double or Twin Room,1,Family,8.7,1,0,0,0,0,0,0,0,1,0
Great place to explore Riga from.,"Staff was friendly, but surprisingly not much informed about obvious questions tourist might ask. There was also some confusion about cleaning our room. The spa is nice if it was free. European hotels have better spas free of charge for hotel guests.","Clean, quiet, comfortable. Great location. Hotel bar and restaurant was nice. Very good massage in the spa.",8.0,June 2022,"July 19, 2022",Riverside Double or Twin Room,5,Couple,8.7,1,1,1,1,0,1,1,0,1,0
Wonderful,no car park,modern clean friendly staff lovely breakfast,9.0,July 2022,"July 18, 2022",Standard Double or Twin Room,4,Family,8.7,1,0,0,0,1,0,1,0,0,0
Very good experience,spa wasn't included in the price.,"location, the bed, the staff",9.0,July 2022,"July 18, 2022",Standard Double or Twin Room,4,Couple,8.7,1,0,0,1,1,0,0,0,1,0
