Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Very Good,Food options very limited,"clean place, good pleasant staff",8.0,November 2021,"December 9, 2021",Standard Double Room,4,Solo traveler,8,1,0,0,0,1,0,0,1,0,0,0.001499235130823121
Good,"Food in this hotel is terrible. 
Not tasty, on breakfast they don’t give any vegetables, that’s strange. Another food is not tasty at all.

In the cafe you can order frozen pizza for 9euro. The same pizza in a grocery is for 2,5 euro. But this is not the point. They don’t have normal food in their cafe, only sandwiches and pizza, and all of it is low quality.","Personal was really nice and helpful.
The bed was soft, clean and comfy.
The hotel is really close to bus station Sete Rios, that’s why I choose it.",7.0,October 2021,"October 27, 2021",Standard Double Room,1,Solo traveler,8,1,0,0,0,1,0,0,1,0,0,0.001499235130823121
Very Good,bad mattress and poor breakfast options,clean hotel and a helpful staff,8.0,August 2022,"September 13, 2022",Standard Twin Room,2,Family,8,1,0,0,0,1,0,0,1,0,0,0.001499235130823121
A little basic but fine for one night airport stay,"Restaurant didn’t have a very good selection and certainly no gluten free veggie options. They only had limited options from the menu at 1030 which was disappointing after a long day. I had to just have crisps as evening meal!
Sat nav took me to back entrance so taxi had to spend another 10 mins going all round to front","Staff were really friendly and it had most things I needed. 24 hour reception, was clean and had products.",7.0,August 2023,"August 19, 2023",Standard Double Room,1,Solo traveler,8,1,0,0,0,1,0,0,1,0,0,0.001499235130823121
Would come again!,perhaps extra choices for breakfast,"Clean, modern decor, lovely staff",9.0,August 2022,"August 27, 2022",Standard Double Room,5,Family,8,1,0,0,0,1,0,0,1,0,0,0.001499235130823121
Very good value for what I paid for 3 days. I will go back to ibis hotel if I go to Lisbon again.,,"I absolutely loved our staying in this hotel.Clean,friendly staffs and spacious room,train station is near and there’s cafe and superstore near hotel and airport wasn’t far too.",10.0,February 2023,"March 14, 2023",Standard Twin Room,3,Family,8,1,0,1,0,1,0,0,0,0,0,0.001497009606078412
Excellent stay in a centrally located hotel,,"We spent 4 nights and the Ibis in a comfortable, clean room. There's a parking garage available for around 8 euros. The area has nice eateries and is close to the metro/train station. Staff was very efficient and friendly.",10.0,August 2022,"August 21, 2022",Standard Double Room,3,Couple,8,1,0,1,0,1,0,0,0,0,0,0.001497009606078412
Comfortable,"the pillows were too thick, which is often the case in Ibis hotels.",clean facilities and friendly staff,8.0,April 2022,"April 10, 2022",Standard Twin Room,1,Family,8,1,0,1,0,1,0,0,0,0,0,0.0014970096060784117
Wonderful,,"24/7 bar, nice bathroom, very friendly staff, lots of tv channels",9.0,April 2022,"April 28, 2022",Standard Double Room,5,Solo traveler,8,1,0,1,0,1,0,0,0,0,0,0.0014970096060784117
Wonderful,"A bit noisy at times, especially if you like an open window as there is plane traffic.  Access to the hotel street is complicated as it is at the edge of an overpass and google repeatedly directed us at the back of the hotel (which meant a 5 minute walk and some steep stairs).","It is very close to the metro and a 10 minute ride to the center of Lisbon.  Very convenient if you travel by car, it has a big parking and there is plenty of street (paid) parking spots as well.  There is 24/7 bar and food service (good choice) but a bit on the pricey side.  There are some very good restaurants around.  The staff is very eager to assist.",9.0,March 2024,"April 23, 2024",Standard Double Room,3,Couple,8,0,0,1,0,1,0,1,0,1,0,0.0014934768118965958
Very Good,"*low speed wifi
*not a varied breakfast","*close to the metro station
*Luggage storage
*Comfortable bed
*Cosmetics available
*helpful staff",8.0,June 2022,"June 20, 2022",Standard Double Room,1,Couple,8,1,0,0,1,1,0,0,1,0,0,0.0014885277081155143
Very Comfortable Bed.,"Small window, and quite basic with little space. But well designed.
For vegans, breakfast very limited and no hot food (continental buffet)
Restaurant was closed in the afternoon","Great staff, really comfortable bed, good bathroom, table for laptop.",7.0,May 2022,"June 15, 2022",Standard Double Room,1,Solo traveler,8,1,0,0,1,1,0,0,1,0,0,0.0014885277081155143
About the room,"No mini fridge or air conditioning .
Also too much light in the room , it would be nice to just have a small presence light at night when watching the TV .","How every time we'd arrive to the room , the sheets of the bed were changed daily and the towels of the bathroom as well !",10.0,April 2023,"April 12, 2023",Standard Double Room,6,Family,8,1,1,0,0,0,0,0,0,0,0,0.00148757253829721
Nice on lower floors,I was on 14 floor. There was a hot water but pressure was enough just for cleaning hands. Too close to airport so every 5 minutes a plane pass by. I can't explain the noice.,"clean, near to metro station",6.0,September 2023,"October 2, 2023",Standard Twin Room,4,Couple,8,1,1,0,0,0,0,0,0,0,0,0.00148757253829721
Pleasant,no safe in the room,clean,6.0,November 2021,"November 11, 2021",Standard Double Room,5,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.00148757253829721
Not again..,"3 people stayed in a sweat hot box so tiny with bearly any room to breathe. Very hot room, meaning it was 18c outside but inside probably 26, no air con, had to heep window wedged open for air but very noisy from road traffic couldnt sleep properly all night and not to mentioned the noisy women having fun next door... Needless to say, never again..",The bathroom.,3.0,February 2023,"February 18, 2023",Double Room with Extra Bed,1,Family,8,1,1,0,0,0,0,0,0,0,0,0.00148757253829721
"Enjoyed our stay, would recommend it!",Room was quite small.,Clean and comfortable room.,10.0,June 2024,"June 30, 2024",Standard Double Room,4,Group,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Wonderful,the room was a little tight,clean and comfortable,9.0,July 2022,"July 22, 2022",Double Room with Extra Bed,2,Family,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Wonderful,No kettle or anything in the room.,"The bed is comfortable, batroom was really clean.",9.0,March 2023,"March 26, 2023",Standard Double Room,3,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
"Clean, quiet. Good location. Best suited for short stays.",Room size. It felt a bit cramped compared to another hotel on the same street.,Clean and quiet.,7.0,April 2023,"April 9, 2023",Standard Double Room,1,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Good,"- there was no personality around the area; more like a business district. 
- room a bit small.","- close to metro
- housekeeping was good
- not busy
- nice bed
- good air con
- okay shower",7.0,August 2024,"August 19, 2024",Standard Double Room,6,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Good,No cofee or tea maker in the room.,Not too far from the airport. Walking distance from the metro to the centre. Comfortable bed.,7.0,October 2021,"October 24, 2021",Standard Double Room,2,Couple,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
close to the metro and city center,No fridge in the room. No kettle in the room.,Close to the metro station. Clean. Strong Wi-Fi signal.,9.0,October 2021,"November 1, 2021",Standard Double Room - Mobility Access,1,Family,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
A Good Night's Stay,I didn't like the bathroom. More specially the shower. Thank goodness they had an assist bar on the platform next to the shower. Otherwise I would have fallen because of its slickness. It would be nice if they had tissues for those of us with sniffy noses.,"Nice room, compact, good layout. It was quiet & warm. Lighting was good.",8.0,January 2023,"January 10, 2023",Standard Double Room,1,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Very Good,"Very simple and rooms with literally no natural light 
box rooms",Simple hotel and clean,8.0,June 2024,"July 4, 2024",Standard Double Room,1,Couple,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Good,The room was small for two peoples comfort. A dog was yapping everything it was left in its room. When I arrived I discovered I had been booked and charged for two rooms. So far Booking.com have failed  to accept any responsibility for this,"Bathroom excellent, great shower.",7.0,March 2022,"March 26, 2022",Standard Double Room,2,Solo traveler,8,1,1,0,0,0,0,0,0,0,0,0.0014875725382972097
Good hotel within walking distance to bus station,"1. Decor is a bit basic. But it’s great for staying for just for transiting to the bus station.
2. The food selection in the area is a bit limited. Even the recommended restaurant near by the food wasn’t so good. The hotel restaurant food is just bar snacks only.","1. Comfy
2. Clean
3. Wonderful and friendly staff
4. Close to the bus station within walking distance.
5. Good wifi",8.0,December 2023,"December 18, 2023",Standard Double Room,1,Solo traveler,8,1,0,1,0,1,0,0,1,0,0,0.0014838452375448821
Exceptional,"Breakfast was very good and cheap but lacked some hot options like fried eggs, etc.","One of the best Ibis hotels we stayed in. Room was clean, spacious bathroom with shampoo and conditioner, and enough furniture to store clothes and stuff.  Bar in the hotel works 24/7.  We stayed with a cat, she loved living there too :) Staff is extremely friendly and polite, and helped us with many questions! I definitely recommend it.",10.0,March 2022,"April 22, 2022",Standard Double Room,3,Couple,8,1,0,1,0,1,0,0,1,0,0,0.0014838452375448821
enjoyed our time in Lisbon,Breakfast was overpriced for what was available,"Ease of check in, clean, bar staff was great, nice patio area",9.0,October 2023,"October 24, 2023",Standard Double Room,3,Couple,8,1,0,1,0,1,0,0,1,0,0,0.0014838452375448821
Really good stay in a great location but whole team need to be on board,The staff were mostly great but a few were less pleasant to deal with.  A pity,"Location close to metro was very convenient. Air conditioning was great, room was compact but clean and was well equipped. Good breakfast at reasonable cost",9.0,September 2023,"September 29, 2023",Standard Double Room,4,Group,8,1,0,0,0,0,1,1,0,1,0,0.0014732544208692657
"Good location and value, but do not expect too much","Heating system! I’m not the only one who mentions it in review. In winter they turn it to a heating state and whatever you do you cannot cool the room down - only by opening window, but then you listen to the airplanes all the time. Water flow in bath - it does not flow well neither in nor out. Actually, this Ibis was worse than Ibis Budget I have visited last time (in another country though). Furniture, equipment is quite old. No way to charge your phone or plug any electronic device near the bed.","Good location, friendly employees.",6.0,December 2022,"December 29, 2022",Standard Double Room,3,Couple,8,0,1,0,0,1,0,0,0,1,1,0.001459628768761706
"Practical, no frills accommodation. A pleasant stay","No tea and coffee facilities in the room.
Not enough coat hangers for two peiple","Good breakfast, good location. Parking.
Clever use of space",7.0,May 2022,"May 3, 2022",Standard Double Room,2,Couple,8,0,1,1,1,0,0,1,0,1,0,0.001454573356110666
